URI,Vase_Number,Fabric,Technique,Sub_Technique,Shape_Name,Provenance,Date,Inscriptions,Attributed_To,Decoration,Collection_Record,Publication_Record,Inscriptions_II,Measurements,Volume,Weight,Restorations,Ornament,Technical_Observations,Image_Credits,Pleiades_URI,Latitude,Longitude,LIMC_ID,LIMC_Web,British_Museum_Link,Ure_Museum_Link,Bryn_Mawr_College_Link,Nicholson_Collection_Link,Notes
http://www.beazley.ox.ac.uk/record/DFA53558-F960-403A-9AAC-BA243F5690DC,2832,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",NA,NA,NA,Body: GEESE,"Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.66.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5DB57DBF-4393-4BE4-89A0-6A1882242850,2833,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-525 to -475,NA,<em>Workshop of</em> GELA P by KNIGGE,"Body: ATHENA, HERMES, DIONYSOS","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.66.3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/52D70CAE-F87A-41C8-AC54-BD8E463B8CFB,2947,ATHENIAN,RED-FIGURE,NA,CHOUS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,<em>Manner of</em> MEIDIAS P by KNIGGE | AISON by KNIGGE,Body: SATYRS ATTACKING AMYMONE (WITH HYDRIA),"Athens, Ceramicus: 4290","Antike Welt: 4 (1973)4, 10, FIG.12A-B (PARTS) | Archäologischer Anzeiger: 1974, 191, FIG.21 | Bulletin de Correspondance Hellenique: 97 (1973), 263, FIG.18 (PART) | Burn, L., The Meidias Painter (Oxford, 1987): PL.33 | Heinemann, A., Der Gott des Gelages. Dionysos, Satyrn und Mänaden auf attischem Trinkgeschirr des 5. Jahrhunderts v. Chr. (Berlin, 2016): 131, 287, FIGS.71, 180 (DRAWING OF BD, PART OF BD) | Knigge, U., Der Kerameikos von Athen, Führung durch Ausgrabungen und Geschichte (Athen, 1988): 155, FIG.152 (PART) | Lezzi-Hafter, A., Der Eretria-Maler, Werke und Weggefährten (Mainz, 1988): 197, FIG.65A, PL.195C, NO.223 (INCLUDING PROFILE) | Lissarrague, F., La cite des satyres. Une anthropologie ludique (Athenes, VIe-Ve siecle avant J.-C.) (Paris, 2013): 93, FIG.68 (DRAWING OF BD) | Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 90 (1975), PLS.44-47, 49.2 | Robertson, C.M., The art of vase-painting in classical Athens (Cambridge, 1992): 234, FIG.243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45269,http://ark.dasch.swiss/ark:/72163/080e-7625374d6dd88-e,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/93FD2449-DD0C-450A-A353-9D113561F5B2,2948,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, CERAMICUS",-600 to -550,ANDROGENES | HYPEREIDES | Signature: HYPEREIDS EPOIE[SEN] ANDROGENO | Transcription: HYPEREIDES,HYPEREIDES by SIGNATURE,"B: ATHLETES, RUNNING","Athens, Ceramicus: PA443","Archaiologikon Deltion: 25.2 (1) (1970), PL.45C | Bentz, M., Panathenäische Preisamphoren, Eine athenische Vasengattung und ihre Funktion vom 6.-4. Jahrhundert v. Chr. 18. Beih. zur Antiken Kunst (Basel, 1998): PL.4.6004 | Bulletin de Correspondance Hellenique: 97 (1973), 263, FIG.17 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/0D4504F9-0B6E-4961-B763-877523D544AA,3021,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,"Body: FUNERARY, MAN SEATED WITH SWORD AND CHLAMYS AND WOMAN AT STELE, SHIELD","Athens, Ceramicus: 3146 | Athens, Ceramicus: 7853","Brinkmann, V. and Wünsche, R. (eds.), Bunte Götter: Die Farbigkeit Antiker Skulptur (Munich, 2004): 210, FIG.377 (COLOUR OF PART OF BD) | Kurtz, D., Athenian White Lekythoi (Oxford, 1975): PL.51.2 | PHOTOGRAPH(S) IN THE BEAZLEY ARCHIVE: 1 (PART)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/08430335-0F89-4D86-98D4-FB5D89928ADA,3171,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/3196B111-AD0C-408A-A4F2-BA9EEF52CD59,3172,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/43F38F0B-E212-4D64-BAD1-1F760A7F8E84,3173,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/88BC8C66-E21F-4A40-93B4-3F3551B78E8B,3174,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/AA9D3D72-A7AC-4081-854B-1B7505C67E15,3175,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E5DA6B8B-9AEF-4A50-90C4-10962C5A0197,3176,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/0045B9C7-F001-4105-840E-43EC633FC1F5,3177,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D85F4841-F45E-4CF5-A04B-30860789C4F1,3178,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/9955B65D-9496-4D05-BF3C-3F4B3EDC6728,3179,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/59918F3A-9891-4213-B49B-878EFCA37855,3180,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/1D5F7C71-771F-4E8C-8CF9-3CFA6A89FD8C,3181,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/CD65B2FB-CBFE-4A3D-8B59-9ECAC689DEB5,3182,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Group of</em> HAIMON P by SCHLÖRB-VIERNEISEL,"Body: CHARIOT, GODS AND GODDESSES","Athens, Ceramicus","Mitteilungen des Deutschen Archäologischen Instituts, Athenische Abteilung: 81 (1966), BEIL.24.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D8941872-0487-4048-BB15-852F12106EA8,3692,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, CERAMICUS",-400 to -300,NA,NA,A: COLUMN,"Athens, Ceramicus: 184","Revue Archeologique: 1972, 289, FIG.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/32A73988-2D2B-4356-9EA7-042A963A6B2E,3693,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, CERAMICUS",-400 to -300,NA,NA,"B: ATHLETES, RUNNING","Athens, Ceramicus","Revue Archeologique: 1972, 288, FIG.3 (TOP RIGHT)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/99763890-A7FF-4A4C-9177-05C5F8F9F72B,3694,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, CERAMICUS",-400 to -300,NA,NA,A: COLUMN,"Athens, Ceramicus: 104","Revue Archeologique: 1972, 290, FIG.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5F230A1B-4632-451F-88E4-B63BF3B832C0,3695,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, CERAMICUS",-400 to -300,NA,NA,A: COLUMN,"Athens, Ceramicus: 219","Revue Archeologique: 1972, 290, FIG.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/5A45E7B7-6244-496F-93E5-B99D0CC0E801,3698,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, CERAMICUS",-400 to -300,NA,NA,A: ATHENA,"Athens, Ceramicus","Revue Archeologique: 1972, 287, FIG.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E21D4C14-9AD4-4697-8004-B4F66EB5C360,3751,ATHENIAN,BLACK-FIGURE,NA,STAND,"GREECE, ATHENS, CERAMICUS",NA,NA,NA,LIONS,"Athens, Ceramicus: 45","Kurtz, D. &amp; Boardman, J., Greek Burial Customs (London, 1971): FIG.11 | Kurtz, D.C. and Boardman, J., Thanatos, Tod und Jenseits bei den Griechen (Mainz, 1985): 91, FIG 18 (PART) | Vermeule, E., Aspects of Death in Early Greek Art and Poetry (Berkeley, 1979): 78, FIG.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/446C9129-27A0-4CFA-AA39-C9AA1C67A4BB,3832,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, HORIZONTAL PALMETTES, PATTERN, CROSS-HATCHING","Athens, Ceramicus","Kurtz, D., Athenian White Lekythoi (Oxford, 1975): PL.71.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/B9B7217E-DB51-4ABF-B12A-13DBD6DBFDE2,3833,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, HORIZONTAL PALMETTES, PATTERN, MEANDER, CROSS-HATCHING","Athens, Ceramicus","Kurtz, D., Athenian White Lekythoi (Oxford, 1975): PL.71.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/09ABB110-976C-4EE0-AB8B-BE91061AE29B,3834,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, IVY CHAIN","Athens, Ceramicus","Kurtz, D., Athenian White Lekythoi (Oxford, 1975): PL.71.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/50799C51-F2D8-42D8-9B4D-C0493DCEF19F,4001,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,NA,"Body: FLORAL, HORIZONTAL PALMETTES, PATTERN, MEANDER, CROSS-HATCHING","Athens, Ceramicus","Kurtz, D., Athenian White Lekythoi (Oxford, 1975): PL.71.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/E738DB27-856B-4D6C-9C58-04E67E7044F8,4141,ATHENIAN,RED-FIGURE,NA,HYDRIA FRAGMENT,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,WASHING P by KNIGGE,"WOMAN, SEATED, PLAYING TYMPANON, WOMAN, DANCING","Athens, Ceramicus","Archaiologikon Deltion: 25.2 (1) (1970), PL.43C | Bulletin de Correspondance Hellenique: 96 (1972), 605, FIG.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/4327A280-4ACF-45FB-9864-F34EEA9E3D0E,4510,ATHENIAN,BLACK-FIGURE,NA,"AMPHORA, PANATHENAIC PRIZE FRAGMENT","GREECE, ATHENS, CERAMICUS",-525 to -475,NA,EUCHARIDES P by KNIGGE,A: ATHENA | B: ATHLETES BOXING,"Athens, Ceramicus: PA192A-N | Athens, National Museum | Athens, National Museum: PA544A","Archäologischer Anzeiger: 1979, 181, FIG.7 | Bentz, M., Panathenäische Preisamphoren, Eine athenische Vasengattung und ihre Funktion vom 6.-4. Jahrhundert v. Chr. 18. Beih. zur Antiken Kunst (Basel, 1998): PL.89.5205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/63AB4720-27CB-4F79-AAE9-5FE8973CE382,4511,ATHENIAN,RED-FIGURE,NA,AMPHORA (?) FRAGMENT,"GREECE, ATHENS, CERAMICUS",NA,NA,NA,SATYR,"Athens, National Museum","Archäologischer Anzeiger: 1979, 181, FIG.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/4FBA3FD3-D72D-4894-B493-B9B3A450F4C1,4616,ATHENIAN,RED-FIGURE,NA,OLPE,"GREECE, ATHENS, CERAMICUS",NA,NA,NA,"Body: SYMPOSIUM, FUNERARY (?)","Athens, Ceramicus","Archäologischer Anzeiger: 1978, 56, FIG.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/7313FC9F-82FE-4B48-B21C-C3255AA1EF4C,4617,ATHENIAN,RED-FIGURE,NA,PLATE,"GREECE, ATHENS, CERAMICUS",-425 to -375,NA,<em>Manner of</em> JENA P by UNKNOWN,"Obverse: SYMPOSIUM, YOUTHS","Athens, Ceramicus","Archäologischer Anzeiger: 1978, 55, FIG.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/1AD98689-A43A-4286-BD0D-E2B826DE37D4,4618,ATHENIAN,RED-FIGURE,NA,CHOUS,"GREECE, ATHENS, CERAMICUS",NA,NA,NA,"Body: FIGURES, ONE SEATED PLAYING LYRE, TABLE (?)","Athens, Ceramicus","Archäologischer Anzeiger: 1978, 51, FIG.11, LEFT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/37893217-CCAA-4A33-B174-6646E859B60F,5404,ATHENIAN,RED-FIGURE,NA,"LEKYTHOS, SQUAT","GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,Body: PEGASOS,"Athens, Ceramicus: 1017","Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): PLS.68.1.1, 69.4.1 (BD) | Yalouris, N., Pegasus, The Art of the Legend (1977): FIG.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4565,http://ark.dasch.swiss/ark:/72163/080e-73e44753c6019-9,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/A6E338D7-A2C1-49F4-8AD0-C27D4F1135FC,5492,ATHENIAN,RED-FIGURE,WHITE GROUND,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Manner of</em> TYMBOS P by STUPPERICH,"Body: FUNERARY, WOMAN AT TOMB","Münster, Wilhelms-Universität, Archäologisches Museum: 315","Boreas: 2 (1979), PL.29.4-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/A0015AAC-757F-40A8-8984-6BDC6DE94F39,5521,ATHENIAN,RED-FIGURE,NA,HYDRIA,"GREECE, ATHENS, CERAMICUS",-450 to -400,NA,NA,"Body: WOMAN, SEATED, PLAYING LYRE, EROS PLAYING PIPES, WOMAN WITH SCROLL, ONLOOKER, STOOL","Athens, Ceramicus: 8070 | Athens, Ceramicus: 2698","Archaiologikon Deltion: 18 (1963) 2, PL.23.7 | Jahrbuch des Kunsthistorischen Museums Wien: 13/14 (2011/2012) 226, FIG.6 (COLOUR OF BD) | Knigge, U., Der Kerameikos von Athen, Führung durch Ausgrabungen und Geschichte (Athen, 1988): 148, FIG.143.7 | Kurtz, D. &amp; Boardman, J., Greek Burial Customs (London, 1971): FIG.21, RIGHT | Schmidt, S., Rhetorische Bilder auf attischen Vasen, Visuelle Kommunikation im 5. Jahrhundert v. Chr. (Berlin, 2005): 100, FIG.48 RIGHT (BD) | Stampolidis, N.C. and Tassoulas, Y. (eds.), Eros: from Hesiod’s Theogony to Late Antiquity, Museum of Cycladic Art, Athens, 10th December 2009-11th April 2010 (Athens, 2009): 119, NO.63 (COLOUR OF BD) | Würzburger Jahrbücher für die Altertumswissenschaft N.F.: 2 (1976), PL.2 | Yatromanolakis, D., Sappho in the Making, The Early Reception (Cambridge and London, 2007): 273, FIG.32 (BD)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/3B7A855B-FB86-4FE7-A9E8-DAE03BC9C1B0,6022,ATHENIAN,RED-FIGURE,NA,ASKOS,"GREECE, ATHENS, CERAMICUS",-475 to -425,NA,NA,"A,B: EROTIC, YOUTH AND WOMAN","Athens, Ceramicus: 1063","Antike Welt: 1988, SONDERNUMMER, 62, FIG.101 (A, B) | Arethusa: 37 (2004) 53, FIG.3 (DRAWING OF A AND B) | Dierichs, A., Erotik in der Kunst Griechenlands (Mainz, 2008): 81, FIG.61A-B (COLOUR OF A AND B) | Hoffmann, H., Sexual and Asexual Pursuit (1977): PL.5.5.6 | Keuls, E., The Reign of the Phallus (New York, 1985): 178, FIG.160 (A, B) | Kilmer, M.F., Greek Erotica on Attic Red-Figure Vases (London, 1993): PL. AT P.146, R1184 (A, B) | Kunze-Götte, E., Tancke, K. and Vierneisel, K., Kerameikos VII.2, Die Nekropole von der Mitte des 6. bis zum Ende des 5. Jahrhunderts (Munich, 1999): 132, FIG.30, PL.89.4.2 (A, B, PROFILE) | Paleothodoros, D. (ed.), The Contexts of Painted Pottery in the Ancient Mediterranean World, Seventh - Fourth Centuries BCE (Oxford, 2012): 28, FIG.6 (A, B) | Reinsberg, C., Ehe, Hetärentum und Knabenliebe im antiken Griechenland (Munich, 1989): 139, FIG.80 (A, B) | Stampolidis, N.C. and Tassoulas, Y. (eds.), Eros: from Hesiod’s Theogony to Late Antiquity, Museum of Cycladic Art, Athens, 10th December 2009-11th April 2010 (Athens, 2009): 220, NO.185 (COLOUR OF A) | Tsingarida, A. (ed.), Shapes and Uses of Greek Vases (7th-4th centuries B.C.), Proceedings of the Symposium held at the Universite Libre de Bruxelles, 27-29 April 2006 (Brussels, 2009): 342, FIG.7 (COLOUR OF A AND B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/D98B819E-85FA-4549-9FDD-A34ADF26C4C7,6037,ATHENIAN,RED-FIGURE,NA,CUP FRAGMENT,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,<em>Perhaps</em> KLEOPHRADES P by KNIGGE,"A,B: FIGHT | I: WARRIOR","Athens, National Museum: 4845","Archäologischer Anzeiger: 1979, 181, FIGS. 4A, B (I, A, B)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/A93B871E-337B-4025-A745-8DDEBA8E3D9F,6039,ATHENIAN,BLACK-FIGURE,NA,LEKYTHOS,"GREECE, ATHENS, CERAMICUS",-500 to -450,NA,BELDAM P by HASPELS,"Body: PATTERN, LOZENGES, MEANDER, ZIGZAG, CROSS-HATCHING, FLORAL, IVY CHAIN","Athens, Ceramicus","Beazley, J.D., Attic Red-Figure Vase-Painters, 2nd edition (Oxford, 1963): 751 | Beazley, J.D., Paralipomena (Oxford, 1971): 292 | Haspels, C.H.E., Attic Black-figured Lekythoi (Paris, 1936): 266.6, PLS.50.4, 51.3 (S, PART OF BD) | Kurtz, D., Athenian White Lekythoi (Oxford, 1975): PL.70.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/BE497D51-3741-4295-BEF8-139F9EDA049E,6689,ATHENIAN,BLACK-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, CERAMICUS",-600 to -550,NA,SOPHILOS by BAKIR,"WEDDED PAIR (?), IN CHARIOT","Athens, Ceramicus: 109","Bakir, G., Sophilos (Mainz, 1981): PL.34, FIG.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/6FCA1E43-A60A-4DE1-8B0C-D108AE119685,6715,ATHENIAN,BLACK-FIGURE,NA,KRATER FRAGMENT,"GREECE, ATHENS, CERAMICUS",-600 to -550,NA,<em>Manner of</em> SOPHILOS by BAKIR,MAN,"Athens, Ceramicus: 119","Bakir, G., Sophilos (Mainz, 1981): PL.81, FIG.163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
http://www.beazley.ox.ac.uk/record/9C7EADDA-A513-4F77-B508-1610B0BE3D56,6718,ATHENIAN,BLACK-FIGURE,NA,FRAGMENT,"GREECE, ATHENS, CERAMICUS",-600 to -550,NA,<em>Manner of</em> SOPHILOS by BAKIR,"LION OR PANTHER, ROSETTE","Athens, Ceramicus","Bakir, G., Sophilos (Mainz, 1981): PL.84, FIG.173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
